date_2,gid,team_slug_1,fg_1,fga_1,fg%_1,3p_1,3pa_1,3p%_1,ft_1,fta_1,ft%_1,orb_1,drb_1,trb_1,ast_1,stl_1,blk_1,tov_1,pf_1,pts_1,home_1,betting_line_1,team_slug_2,fg_2,fga_2,fg%_2,3p_2,3pa_2,3p%_2,ft_2,fta_2,ft%_2,orb_2,drb_2,trb_2,ast_2,stl_2,blk_2,tov_2,pf_2,pts_2,home_2,betting_line_2,off_rating_1,off_rating_2,over_under
2014-02-03,201402030OKC,OKC,34,76,0.447,4,18,0.222,14,23,0.609,10,34,44,17,7,9,16,20,86,1,-8.0,MEM,32,81,0.395,2,16,0.125,11,15,0.733,11,24,35,18,8,4,11,21,77,0,8.0,99.33,88.93,186.0
2014-02-11,201402110MEM,MEM,33,70,0.471,3,13,0.231,23,27,0.852,9,31,40,16,11,4,17,19,92,1,-4.5,WAS,34,74,0.459,7,24,0.292,14,20,0.7,5,28,33,14,8,7,13,20,89,0,4.5,103.82,100.44,181.5
2014-02-11,201402110MEM,WAS,34,74,0.459,7,24,0.292,14,20,0.7,5,28,33,14,8,7,13,20,89,0,4.5,MEM,33,70,0.471,3,13,0.231,23,27,0.852,9,31,40,16,11,4,17,19,92,1,-4.5,100.44,103.82,181.5
2014-02-12,201402120ORL,MEM,36,77,0.468,2,12,0.167,12,18,0.667,8,28,36,17,7,7,8,14,86,0,-1.5,ORL,34,83,0.41,4,13,0.308,9,10,0.9,15,27,42,18,3,9,13,13,81,1,1.5,104.95,98.85,181.0
2014-02-12,201402120ORL,ORL,34,83,0.41,4,13,0.308,9,10,0.9,15,27,42,18,3,9,13,13,81,1,1.5,MEM,36,77,0.468,2,12,0.167,12,18,0.667,8,28,36,17,7,7,8,14,86,0,-1.5,98.85,104.95,181.0
2014-02-18,201402180MEM,MEM,37,75,0.493,6,12,0.5,18,24,0.75,10,28,38,20,5,7,13,22,98,1,-5.5,NYK,35,85,0.412,6,27,0.222,17,20,0.85,14,25,39,15,8,5,12,23,93,0,5.5,113.2,107.42,182.0
2014-02-18,201402180MEM,NYK,35,85,0.412,6,27,0.222,17,20,0.85,14,25,39,15,8,5,12,23,93,0,5.5,MEM,37,75,0.493,6,12,0.5,18,24,0.75,10,28,38,20,5,7,13,22,98,1,-5.5,107.42,113.2,182.0
2014-02-28,201402280OKC,MEM,41,80,0.513,10,16,0.625,15,20,0.75,9,24,33,30,11,1,12,22,107,0,6.5,OKC,38,77,0.494,10,22,0.455,27,32,0.844,15,24,39,18,10,8,14,18,113,1,-6.5,121.34,128.14,195.5
2014-02-28,201402280OKC,OKC,38,77,0.494,10,22,0.455,27,32,0.844,15,24,39,18,10,8,14,18,113,1,-6.5,MEM,41,80,0.513,10,16,0.625,15,20,0.75,9,24,33,30,11,1,12,22,107,0,6.5,128.14,121.34,195.5
2014-03-03,201403030WAS,MEM,43,79,0.544,6,13,0.462,18,21,0.857,7,31,38,26,8,4,13,21,110,0,-2.0,WAS,39,81,0.481,9,19,0.474,17,21,0.81,8,26,34,18,4,2,13,22,104,1,2.0,118.66,112.18,191.0
2014-03-03,201403030WAS,WAS,39,81,0.481,9,19,0.474,17,21,0.81,8,26,34,18,4,2,13,22,104,1,2.0,MEM,43,79,0.544,6,13,0.462,18,21,0.857,7,31,38,26,8,4,13,21,110,0,-2.0,112.18,118.66,191.0
2014-03-11,201403110MEM,MEM,47,84,0.56,6,12,0.5,9,13,0.692,9,32,41,27,7,4,11,18,109,1,-2.5,POR,35,86,0.407,7,17,0.412,22,29,0.759,16,24,40,18,3,2,8,21,99,0,2.5,123.29,111.98,196.5
2014-03-11,201403110MEM,POR,35,86,0.407,7,17,0.412,22,29,0.759,16,24,40,18,3,2,8,21,99,0,2.5,MEM,47,84,0.56,6,12,0.5,9,13,0.692,9,32,41,27,7,4,11,18,109,1,-2.5,111.98,123.29,196.5
2014-03-12,201403120NOP,MEM,32,74,0.432,4,18,0.222,22,27,0.815,12,30,42,19,8,7,14,17,90,0,-5.5,NOP,31,75,0.413,4,18,0.222,22,22,1.0,9,30,39,16,11,8,15,19,88,1,5.5,103.51,101.21,186.5
2014-03-12,201403120NOP,NOP,31,75,0.413,4,18,0.222,22,22,1.0,9,30,39,16,11,8,15,19,88,1,5.5,MEM,32,74,0.432,4,18,0.222,22,27,0.815,12,30,42,19,8,7,14,17,90,0,-5.5,101.21,103.51,186.5
2014-03-14,201403140TOR,MEM,33,74,0.446,2,8,0.25,18,27,0.667,12,23,35,16,7,6,16,17,86,0,-1.0,TOR,36,71,0.507,9,17,0.529,18,22,0.818,8,28,36,23,9,1,16,22,99,1,1.0,98.98,113.94,186.5
2014-03-14,201403140TOR,TOR,36,71,0.507,9,17,0.529,18,22,0.818,8,28,36,23,9,1,16,22,99,1,1.0,MEM,33,74,0.446,2,8,0.25,18,27,0.667,12,23,35,16,7,6,16,17,86,0,-1.0,113.94,98.98,186.5
2014-03-15,201403150PHI,MEM,38,70,0.543,4,15,0.267,23,32,0.719,7,34,41,27,13,4,22,24,103,0,-13.5,PHI,31,83,0.373,6,23,0.261,9,19,0.474,14,28,42,16,12,3,22,24,77,1,13.5,106.01,79.25,201.5
2014-03-15,201403150PHI,PHI,31,83,0.373,6,23,0.261,9,19,0.474,14,28,42,16,12,3,22,24,77,1,13.5,MEM,38,70,0.543,4,15,0.267,23,32,0.719,7,34,41,27,13,4,22,24,103,0,-13.5,79.25,106.01,201.5
2014-03-19,201403190MEM,MEM,36,81,0.444,2,11,0.182,22,25,0.88,11,35,46,21,9,5,12,18,96,1,-11.5,UTA,37,84,0.44,7,18,0.389,5,10,0.5,10,29,39,20,7,2,15,22,86,0,11.5,105.74,94.72,187.5
2014-03-19,201403190MEM,UTA,37,84,0.44,7,18,0.389,5,10,0.5,10,29,39,20,7,2,15,22,86,0,11.5,MEM,36,81,0.444,2,11,0.182,22,25,0.88,11,35,46,21,9,5,12,18,96,1,-11.5,94.72,105.74,187.5
2014-03-21,201403210MIA,MEM,36,79,0.456,3,14,0.214,11,17,0.647,15,28,43,17,7,1,15,19,86,0,4.5,MIA,35,75,0.467,7,20,0.35,14,16,0.875,10,24,34,20,9,5,14,18,91,1,-4.5,102.85,108.83,190.0
2014-03-21,201403210MIA,MIA,35,75,0.467,7,20,0.35,14,16,0.875,10,24,34,20,9,5,14,18,91,1,-4.5,MEM,36,79,0.456,3,14,0.214,11,17,0.647,15,28,43,17,7,1,15,19,86,0,4.5,108.83,102.85,190.0
2014-03-24,201403240MEM,MEM,48,91,0.527,6,12,0.5,7,13,0.538,16,38,54,25,4,4,14,19,109,1,-7.5,MIN,34,90,0.378,7,24,0.292,17,20,0.85,14,28,42,19,7,4,10,14,92,0,7.5,117.62,99.28,199.5
2014-03-24,201403240MEM,MIN,34,90,0.378,7,24,0.292,17,20,0.85,14,28,42,19,7,4,10,14,92,0,7.5,MEM,48,91,0.527,6,12,0.5,7,13,0.538,16,38,54,25,4,4,14,19,109,1,-7.5,99.28,117.62,199.5
2014-03-26,201403260UTA,MEM,36,79,0.456,4,9,0.444,15,16,0.938,10,31,41,22,6,2,10,20,91,0,-8.5,UTA,32,69,0.464,5,16,0.313,18,26,0.692,6,29,35,22,9,4,12,14,87,1,8.5,107.96,103.21,182.0
2014-03-26,201403260UTA,UTA,32,69,0.464,5,16,0.313,18,26,0.692,6,29,35,22,9,4,12,14,87,1,8.5,MEM,36,79,0.456,4,9,0.444,15,16,0.938,10,31,41,22,6,2,10,20,91,0,-8.5,103.21,107.96,182.0
2014-03-30,201403300POR,MEM,41,89,0.461,5,17,0.294,11,18,0.611,13,28,41,28,11,2,10,19,98,0,2.5,POR,39,75,0.52,5,15,0.333,22,25,0.88,7,32,39,23,6,3,13,16,105,1,-2.5,107.89,115.6,189.0
2014-03-30,201403300POR,POR,39,75,0.52,5,15,0.333,22,25,0.88,7,32,39,23,6,3,13,16,105,1,-2.5,MEM,41,89,0.461,5,17,0.294,11,18,0.611,13,28,41,28,11,2,10,19,98,0,2.5,115.6,107.89,189.0
2014-04-02,201404020MIN,MEM,40,95,0.421,4,11,0.364,4,6,0.667,11,27,38,24,6,3,11,15,88,0,-4.5,MIN,43,81,0.531,5,16,0.313,11,16,0.688,12,34,46,31,8,6,14,13,102,1,4.5,96.23,111.53,197.5
2014-04-02,201404020MIN,MIN,43,81,0.531,5,16,0.313,11,16,0.688,12,34,46,31,8,6,14,13,102,1,4.5,MEM,40,95,0.421,4,11,0.364,4,6,0.667,11,27,38,24,6,3,11,15,88,0,-4.5,111.53,96.23,197.5
2014-04-06,201404060SAS,MEM,38,86,0.442,5,14,0.357,11,17,0.647,13,24,37,22,8,3,14,19,92,0,7.0,SAS,43,77,0.558,9,22,0.409,17,18,0.944,6,34,40,27,7,3,15,16,112,1,-7.0,99.72,121.4,190.5
2014-04-06,201404060SAS,SAS,43,77,0.558,9,22,0.409,17,18,0.944,6,34,40,27,7,3,15,16,112,1,-7.0,MEM,38,86,0.442,5,14,0.357,11,17,0.647,13,24,37,22,8,3,14,19,92,0,7.0,121.4,99.72,190.5
2014-04-09,201404090MEM,MEM,43,78,0.551,7,20,0.35,14,21,0.667,12,29,41,23,10,6,14,19,107,1,-5.0,MIA,38,73,0.521,15,25,0.6,11,12,0.917,6,21,27,24,11,2,15,17,102,0,5.0,123.58,117.81,180.0
2014-04-09,201404090MEM,MIA,38,73,0.521,15,25,0.6,11,12,0.917,6,21,27,24,11,2,15,17,102,0,5.0,MEM,43,78,0.551,7,20,0.35,14,21,0.667,12,29,41,23,10,6,14,19,107,1,-5.0,117.81,123.58,180.0
2014-04-11,201404110MEM,MEM,44,81,0.543,5,13,0.385,24,32,0.75,10,39,49,28,8,8,16,15,117,1,-14.5,PHI,39,88,0.443,6,18,0.333,11,17,0.647,8,28,36,16,14,3,15,26,95,0,14.5,116.85,94.88,201.0
2014-04-11,201404110MEM,PHI,39,88,0.443,6,18,0.333,11,17,0.647,8,28,36,16,14,3,15,26,95,0,14.5,MEM,44,81,0.543,5,13,0.385,24,32,0.75,10,39,49,28,8,8,16,15,117,1,-14.5,94.88,116.85,201.0
2014-04-14,201404140PHO,MEM,40,77,0.519,6,15,0.4,11,15,0.733,10,32,42,20,5,1,17,18,97,0,3.5,PHO,38,80,0.475,5,26,0.192,10,14,0.714,8,22,30,15,12,6,12,20,91,1,-3.5,110.08,103.27,194.0
2014-04-14,201404140PHO,PHO,38,80,0.475,5,26,0.192,10,14,0.714,8,22,30,15,12,6,12,20,91,1,-3.5,MEM,40,77,0.519,6,15,0.4,11,15,0.733,10,32,42,20,5,1,17,18,97,0,3.5,103.27,110.08,194.0
2014-10-29,201410290MEM,MEM,43,82,0.524,4,15,0.267,15,20,0.75,10,23,33,21,10,5,17,21,105,1,-7.5,MIN,39,86,0.453,6,12,0.5,17,23,0.739,19,28,47,20,8,4,23,21,101,0,7.5,109.68,105.5,197.0
2014-10-29,201410290MEM,MIN,39,86,0.453,6,12,0.5,17,23,0.739,19,28,47,20,8,4,23,21,101,0,7.5,MEM,43,82,0.524,4,15,0.267,15,20,0.75,10,23,33,21,10,5,17,21,105,1,-7.5,105.5,109.68,197.0
2014-11-03,201411030MEM,MEM,31,76,0.408,4,14,0.286,27,37,0.73,9,43,52,19,5,6,11,24,93,1,-4.0,NOP,29,86,0.337,4,24,0.167,19,29,0.655,14,35,49,14,5,3,12,30,81,0,4.0,99.69,86.83,187.5
2014-11-03,201411030MEM,NOP,29,86,0.337,4,24,0.167,19,29,0.655,14,35,49,14,5,3,12,30,81,0,4.0,MEM,31,76,0.408,4,14,0.286,27,37,0.73,9,43,52,19,5,6,11,24,93,1,-4.0,86.83,99.69,187.5
2014-11-05,201411050PHO,MEM,40,80,0.5,9,17,0.529,13,17,0.765,8,29,37,25,10,1,16,21,102,0,1.5,PHO,32,69,0.464,8,21,0.381,19,21,0.905,5,30,35,13,11,4,18,20,91,1,-1.5,111.25,99.25,192.5
2014-11-05,201411050PHO,PHO,32,69,0.464,8,21,0.381,19,21,0.905,5,30,35,13,11,4,18,20,91,1,-1.5,MEM,40,80,0.5,9,17,0.529,13,17,0.765,8,29,37,25,10,1,16,21,102,0,1.5,99.25,111.25,192.5
2014-11-07,201411070OKC,MEM,34,81,0.42,9,18,0.5,14,17,0.824,9,29,38,21,10,4,8,14,91,0,-7.5,OKC,37,79,0.468,12,25,0.48,3,11,0.273,10,34,44,16,3,1,17,18,89,1,7.5,104.51,102.21,182.5
2014-11-07,201411070OKC,OKC,37,79,0.468,12,25,0.48,3,11,0.273,10,34,44,16,3,1,17,18,89,1,7.5,MEM,34,81,0.42,9,18,0.5,14,17,0.824,9,29,38,21,10,4,8,14,91,0,-7.5,102.21,104.51,182.5
2014-11-08,201411080MIL,MEM,29,82,0.354,3,14,0.214,31,34,0.912,15,25,40,15,9,2,13,18,92,0,-5.0,MIL,40,88,0.455,5,18,0.278,8,11,0.727,16,27,43,24,7,4,16,24,93,1,5.0,104.13,105.26,187.0
2014-11-08,201411080MIL,MIL,40,88,0.455,5,18,0.278,8,11,0.727,16,27,43,24,7,4,16,24,93,1,5.0,MEM,29,82,0.354,3,14,0.214,31,34,0.912,15,25,40,15,9,2,13,18,92,0,-5.0,105.26,104.13,187.0
2014-11-13,201411130MEM,MEM,39,77,0.506,6,9,0.667,27,34,0.794,8,22,30,24,9,4,9,25,111,1,-5.5,SAC,37,77,0.481,7,13,0.538,29,34,0.853,13,31,44,12,6,5,14,26,110,0,5.5,123.36,122.25,188.5
2014-11-13,201411130MEM,SAC,37,77,0.481,7,13,0.538,29,34,0.853,13,31,44,12,6,5,14,26,110,0,5.5,MEM,39,77,0.506,6,9,0.667,27,34,0.794,8,22,30,24,9,4,9,25,111,1,-5.5,122.25,123.36,188.5
2014-11-19,201411190TOR,MEM,35,80,0.438,3,10,0.3,19,26,0.731,15,35,50,16,8,4,13,16,92,0,6.0,TOR,38,83,0.458,9,26,0.346,11,13,0.846,7,28,35,24,9,6,8,20,96,1,-6.0,105.28,109.85,192.5
2014-11-19,201411190TOR,TOR,38,83,0.458,9,26,0.346,11,13,0.846,7,28,35,24,9,6,8,20,96,1,-6.0,MEM,35,80,0.438,3,10,0.3,19,26,0.731,15,35,50,16,8,4,13,16,92,0,6.0,109.85,105.28,192.5
2014-11-28,201411280POR,MEM,45,84,0.536,6,13,0.462,16,26,0.615,8,38,46,28,7,4,9,14,112,0,3.5,POR,39,97,0.402,8,28,0.286,13,18,0.722,15,30,45,22,6,6,7,18,99,1,-3.5,118.99,105.18,194.0
2014-11-28,201411280POR,POR,39,97,0.402,8,28,0.286,13,18,0.722,15,30,45,22,6,6,7,18,99,1,-3.5,MEM,45,84,0.536,6,13,0.462,16,26,0.615,8,38,46,28,7,4,9,14,112,0,3.5,105.18,118.99,194.0
2014-11-30,201411300SAC,MEM,38,79,0.481,3,13,0.231,18,28,0.643,10,25,35,25,13,4,13,27,97,0,-5.0,SAC,33,70,0.471,1,11,0.091,18,27,0.667,11,31,42,16,7,4,23,25,85,1,5.0,105.32,92.29,193.5
2014-11-30,201411300SAC,SAC,33,70,0.471,1,11,0.091,18,27,0.667,11,31,42,16,7,4,23,25,85,1,5.0,MEM,38,79,0.481,3,13,0.231,18,28,0.643,10,25,35,25,13,4,13,27,97,0,-5.0,92.29,105.32,193.5
2014-12-05,201412050MEM,MEM,37,80,0.463,5,12,0.417,22,26,0.846,7,30,37,19,4,7,10,19,101,1,-1.5,SAS,40,84,0.476,14,25,0.56,13,16,0.813,12,32,44,25,5,8,14,22,107,0,1.5,110.33,116.88,191.0
2014-12-05,201412050MEM,SAS,40,84,0.476,14,25,0.56,13,16,0.813,12,32,44,25,5,8,14,22,107,0,1.5,MEM,37,80,0.463,5,12,0.417,22,26,0.846,7,30,37,19,4,7,10,19,101,1,-1.5,116.88,110.33,191.0
2014-12-07,201412070MEM,MEM,43,73,0.589,8,13,0.615,9,11,0.818,7,31,38,24,7,4,12,14,103,1,-8.0,MIA,39,80,0.488,5,16,0.313,4,8,0.5,10,20,30,21,10,2,11,12,87,0,8.0,125.17,105.73,191.5
2014-12-07,201412070MEM,MIA,39,80,0.488,5,16,0.313,4,8,0.5,10,20,30,21,10,2,11,12,87,0,8.0,MEM,43,73,0.589,8,13,0.615,9,11,0.818,7,31,38,24,7,4,12,14,103,1,-8.0,105.73,125.17,191.5
2014-12-13,201412130PHI,MEM,45,93,0.484,11,26,0.423,19,27,0.704,9,33,42,33,9,4,14,24,120,0,-10.0,PHI,40,82,0.488,11,28,0.393,24,34,0.706,10,35,45,22,11,4,16,24,115,1,10.0,115.14,110.34,191.5
2014-12-13,201412130PHI,PHI,40,82,0.488,11,28,0.393,24,34,0.706,10,35,45,22,11,4,16,24,115,1,10.0,MEM,45,93,0.484,11,26,0.423,19,27,0.704,9,33,42,33,9,4,14,24,120,0,-10.0,110.34,115.14,191.5
2014-12-17,201412170SAS,MEM,48,107,0.449,10,27,0.37,11,14,0.786,13,45,58,29,12,6,12,27,117,0,3.0,SAS,43,105,0.41,17,35,0.486,13,27,0.481,19,41,60,31,6,11,14,16,116,1,-3.0,106.6,105.69,191.5
2014-12-17,201412170SAS,SAS,43,105,0.41,17,35,0.486,13,27,0.481,19,41,60,31,6,11,14,16,116,1,-3.0,MEM,48,107,0.449,10,27,0.37,11,14,0.786,13,45,58,29,12,6,12,27,117,0,3.0,105.69,106.6,191.5
2014-12-22,201412220MEM,MEM,38,86,0.442,7,23,0.304,8,9,0.889,5,29,34,22,4,3,4,18,91,1,-8.0,UTA,34,75,0.453,9,19,0.474,20,27,0.741,10,39,49,20,0,5,11,15,97,0,8.0,105.01,111.93,193.5
2014-12-22,201412220MEM,UTA,34,75,0.453,9,19,0.474,20,27,0.741,10,39,49,20,0,5,11,15,97,0,8.0,MEM,38,86,0.442,7,23,0.304,8,9,0.889,5,29,34,22,4,3,4,18,91,1,-8.0,111.93,105.01,193.5
2014-12-27,201412270MIA,MEM,34,73,0.466,7,16,0.438,28,37,0.757,9,23,32,22,10,5,13,22,103,0,-3.5,MIA,37,72,0.514,6,20,0.3,15,21,0.714,7,26,33,18,10,4,13,26,95,1,3.5,117.9,108.74,189.5
2014-12-27,201412270MIA,MIA,37,72,0.514,6,20,0.3,15,21,0.714,7,26,33,18,10,4,13,26,95,1,3.5,MEM,34,73,0.466,7,16,0.438,28,37,0.757,9,23,32,22,10,5,13,22,103,0,-3.5,108.74,117.9,189.5
2014-12-30,201412300MEM,MEM,35,72,0.486,7,15,0.467,18,22,0.818,7,32,39,25,10,5,20,18,95,1,-1.0,SAS,35,78,0.449,5,22,0.227,12,17,0.706,10,27,37,17,9,4,16,18,87,0,1.0,104.11,95.35,195.0
2014-12-30,201412300MEM,SAS,35,78,0.449,5,22,0.227,12,17,0.706,10,27,37,17,9,4,16,18,87,0,1.0,MEM,35,72,0.486,7,15,0.467,18,22,0.818,7,32,39,25,10,5,20,18,95,1,-1.0,95.35,104.11,195.0
2015-01-05,201501050MEM,MEM,43,82,0.524,7,15,0.467,12,19,0.632,11,34,45,25,14,5,17,15,105,1,-14.5,NYK,33,76,0.434,8,26,0.308,9,13,0.692,7,30,37,25,9,5,20,17,83,0,14.5,111.26,87.95,188.5
2015-01-05,201501050MEM,NYK,33,76,0.434,8,26,0.308,9,13,0.692,7,30,37,25,9,5,20,17,83,0,14.5,MEM,43,82,0.524,7,15,0.467,12,19,0.632,11,34,45,25,14,5,17,15,105,1,-14.5,87.95,111.26,188.5
2015-01-09,201501090NOP,MEM,36,82,0.439,6,17,0.353,17,22,0.773,13,31,44,17,7,4,10,18,95,0,1.0,NOP,37,81,0.457,10,20,0.5,22,26,0.846,13,34,47,21,3,10,10,20,106,1,-1.0,108.77,121.37,198.5
2015-01-09,201501090NOP,NOP,37,81,0.457,10,20,0.5,22,26,0.846,13,34,47,21,3,10,10,20,106,1,-1.0,MEM,36,82,0.439,6,17,0.353,17,22,0.773,13,31,44,17,7,4,10,18,95,0,1.0,121.37,108.77,198.5
2015-01-11,201501110MEM,MEM,48,100,0.48,9,21,0.429,17,24,0.708,11,43,54,24,7,8,24,25,122,1,-3.5,PHO,42,100,0.42,8,35,0.229,18,23,0.783,9,37,46,20,14,7,20,27,110,0,3.5,101.96,91.93,209.0
2015-01-11,201501110MEM,PHO,42,100,0.42,8,35,0.229,18,23,0.783,9,37,46,20,14,7,20,27,110,0,3.5,MEM,48,100,0.48,9,21,0.429,17,24,0.708,11,43,54,24,7,8,24,25,122,1,-3.5,91.93,101.96,209.0
2015-01-16,201501160ORL,MEM,40,87,0.46,3,14,0.214,23,29,0.793,9,38,47,27,8,5,11,19,106,0,-5.0,ORL,36,79,0.456,9,24,0.375,15,20,0.75,5,34,39,22,5,4,15,22,96,1,5.0,108.32,98.1,193.0
2015-01-16,201501160ORL,ORL,36,79,0.456,9,24,0.375,15,20,0.75,5,34,39,22,5,4,15,22,96,1,5.0,MEM,40,87,0.46,3,14,0.214,23,29,0.793,9,38,47,27,8,5,11,19,106,0,-5.0,98.1,108.32,193.0
2015-01-17,201501170MEM,MEM,39,77,0.506,8,15,0.533,16,24,0.667,11,39,50,21,4,4,14,18,102,1,-2.5,POR,36,93,0.387,13,36,0.361,13,15,0.867,15,25,40,20,7,5,7,22,98,0,2.5,115.1,110.59,196.5
2015-01-17,201501170MEM,POR,36,93,0.387,13,36,0.361,13,15,0.867,15,25,40,20,7,5,7,22,98,0,2.5,MEM,39,77,0.506,8,15,0.533,16,24,0.667,11,39,50,21,4,4,14,18,102,1,-2.5,110.59,115.1,196.5
2015-01-21,201501210MEM,MEM,34,74,0.459,1,7,0.143,23,29,0.793,9,36,45,15,6,8,13,24,92,1,-6.0,TOR,27,85,0.318,5,28,0.179,27,32,0.844,21,29,50,14,6,6,14,25,86,0,6.0,103.72,96.96,202.0
2015-01-21,201501210MEM,TOR,27,85,0.318,5,28,0.179,27,32,0.844,21,29,50,14,6,6,14,25,86,0,6.0,MEM,34,74,0.459,1,7,0.143,23,29,0.793,9,36,45,15,6,8,13,24,92,1,-6.0,96.96,103.72,202.0
2015-01-24,201501240MEM,MEM,37,79,0.468,6,14,0.429,21,25,0.84,9,38,47,24,10,7,18,20,101,1,-18.0,PHI,31,81,0.383,9,24,0.375,12,22,0.545,15,33,48,18,7,2,23,19,83,0,18.0,103.57,85.12,189.5
2015-01-24,201501240MEM,PHI,31,81,0.383,9,24,0.375,12,22,0.545,15,33,48,18,7,2,23,19,83,0,18.0,MEM,37,79,0.468,6,14,0.429,21,25,0.84,9,38,47,24,10,7,18,20,101,1,-18.0,85.12,103.57,189.5
2015-01-26,201501260MEM,MEM,36,76,0.474,7,18,0.389,24,26,0.923,7,32,39,25,11,6,15,17,103,1,-12.0,ORL,37,78,0.474,4,12,0.333,16,25,0.64,13,31,44,14,8,3,17,22,94,0,12.0,110.85,101.16,204.0
2015-01-26,201501260MEM,ORL,37,78,0.474,4,12,0.333,16,25,0.64,13,31,44,14,8,3,17,22,94,0,12.0,MEM,36,76,0.474,7,18,0.389,24,26,0.923,7,32,39,25,11,6,15,17,103,1,-12.0,101.16,110.85,204.0
2015-01-31,201501310MEM,MEM,34,91,0.374,3,11,0.273,14,17,0.824,20,34,54,22,11,5,11,18,85,1,-4.0,OKC,27,78,0.346,6,20,0.3,14,18,0.778,12,35,47,15,5,4,17,19,74,0,4.0,97.37,84.77,198.5
2015-01-31,201501310MEM,OKC,27,78,0.346,6,20,0.3,14,18,0.778,12,35,47,15,5,4,17,19,74,0,4.0,MEM,34,91,0.374,3,11,0.273,14,17,0.824,20,34,54,22,11,5,11,18,85,1,-4.0,84.77,97.37,198.5
2015-02-02,201502020PHO,MEM,36,83,0.434,3,11,0.273,27,34,0.794,16,30,46,19,12,4,14,17,102,0,-2.5,PHO,42,84,0.5,6,16,0.375,11,18,0.611,11,27,38,18,12,6,16,25,101,1,2.5,109.07,108.0,204.0
2015-02-02,201502020PHO,PHO,42,84,0.5,6,16,0.375,11,18,0.611,11,27,38,18,12,6,16,25,101,1,2.5,MEM,36,83,0.434,3,11,0.273,27,34,0.794,16,30,46,19,12,4,14,17,102,0,-2.5,108.0,109.07,204.0
2015-02-04,201502040UTA,MEM,38,80,0.475,6,13,0.462,18,22,0.818,11,27,38,26,7,4,9,21,100,0,-6.5,UTA,33,73,0.452,7,23,0.304,17,26,0.654,9,31,40,15,6,3,12,19,90,1,6.5,117.14,105.43,187.0
2015-02-04,201502040UTA,UTA,33,73,0.452,7,23,0.304,17,26,0.654,9,31,40,15,6,3,12,19,90,1,6.5,MEM,38,80,0.475,6,13,0.462,18,22,0.818,11,27,38,26,7,4,9,21,100,0,-6.5,105.43,117.14,187.0
2015-02-06,201502060MIN,MEM,36,69,0.522,2,12,0.167,15,20,0.75,2,28,30,19,11,5,18,19,89,0,-8.5,MIN,35,81,0.432,5,17,0.294,15,17,0.882,12,31,43,17,8,1,16,21,90,1,8.5,97.86,98.96,198.0
2015-02-06,201502060MIN,MIN,35,81,0.432,5,17,0.294,15,17,0.882,12,31,43,17,8,1,16,21,90,1,8.5,MEM,36,69,0.522,2,12,0.167,15,20,0.75,2,28,30,19,11,5,18,19,89,0,-8.5,98.96,97.86,198.0
2015-02-11,201502110OKC,MEM,32,86,0.372,2,12,0.167,23,30,0.767,11,31,42,13,7,2,13,21,89,0,4.5,OKC,37,83,0.446,7,20,0.35,24,25,0.96,11,38,49,24,7,9,13,23,105,1,-4.5,93.13,109.87,200.5
2015-02-11,201502110OKC,OKC,37,83,0.446,7,20,0.35,24,25,0.96,11,38,49,24,7,9,13,23,105,1,-4.5,MEM,32,86,0.372,2,12,0.167,23,30,0.767,11,31,42,13,7,2,13,21,89,0,4.5,109.87,93.13,200.5
2015-02-22,201502220POR,MEM,42,89,0.472,3,9,0.333,11,13,0.846,8,36,44,20,13,4,6,15,98,0,1.5,POR,33,82,0.402,13,33,0.394,13,16,0.813,8,38,46,24,4,4,15,15,92,1,-1.5,105.76,99.29,192.0
2015-02-22,201502220POR,POR,33,82,0.402,13,33,0.394,13,16,0.813,8,38,46,24,4,4,15,15,92,1,-1.5,MEM,42,89,0.472,3,9,0.333,11,13,0.846,8,36,44,20,13,4,6,15,98,0,1.5,99.29,105.76,192.0
2015-02-25,201502250SAC,MEM,34,84,0.405,4,16,0.25,18,23,0.783,14,24,38,22,12,5,17,21,90,0,-6.5,SAC,39,80,0.488,6,16,0.375,18,25,0.72,13,34,47,24,10,6,20,18,102,1,6.5,95.15,107.83,199.5
2015-02-25,201502250SAC,SAC,39,80,0.488,6,16,0.375,18,25,0.72,13,34,47,24,10,6,20,18,102,1,6.5,MEM,34,84,0.405,4,16,0.25,18,23,0.783,14,24,38,22,12,5,17,21,90,0,-6.5,107.83,95.15,199.5
2015-02-28,201502280MIN,MEM,38,64,0.594,4,11,0.364,21,29,0.724,6,37,43,21,7,7,24,24,101,0,-5.5,MIN,34,88,0.386,7,19,0.368,22,27,0.815,16,19,35,22,12,1,12,22,97,1,5.5,108.44,104.14,189.5
2015-02-28,201502280MIN,MIN,34,88,0.386,7,19,0.368,22,27,0.815,16,19,35,22,12,1,12,22,97,1,5.5,MEM,38,64,0.594,4,11,0.364,21,29,0.724,6,37,43,21,7,7,24,24,101,0,-5.5,104.14,108.44,189.5
2015-03-03,201503030MEM,MEM,33,82,0.402,3,11,0.273,13,19,0.684,11,26,37,15,7,4,11,12,82,1,-7.0,UTA,36,80,0.45,5,25,0.2,16,19,0.842,14,41,55,22,7,7,15,17,93,0,7.0,93.38,105.9,182.0
2015-03-03,201503030MEM,UTA,36,80,0.45,5,25,0.2,16,19,0.842,14,41,55,22,7,7,15,17,93,0,7.0,MEM,33,82,0.402,3,11,0.273,13,19,0.684,11,26,37,15,7,4,11,12,82,1,-7.0,105.9,93.38,182.0
